pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
ST,4/4/23,80.9,2.85,5.36,"Raley, Brooks",642133,548384,strikeout,swinging_strike,,,,,7,Rowdy Tellez strikes out swinging.,R,L,L,MIL,NYM,S,2,,1,2,2023,-1.55,0.48,-0.69,1.83,,592885,642715,1,7,Bot,,,,,621512,,,-4.912213073,-117.7759695,-2.087733443,-13.29955935,24.08114185,-27.54872499,3.53,1.68,,,,79.8,2839,5.7,718712,548384,621512,624413,643446,500871,596019,592192,607043,516782,54.84,,,0,1,0,0,,58,4,Sweeper,5,0,5,0,0,5,5,0,Standard,Standard,280,-0.002,-0.388
ST,4/4/23,82.1,2.96,5.42,"Raley, Brooks",642133,548384,,called_strike,,,,,9,Rowdy Tellez strikes out swinging.,R,L,L,MIL,NYM,S,,,1,1,2023,-1.11,0.1,0.37,1.85,,592885,642715,1,7,Bot,,,,,621512,,,-3.673031663,-119.489485,-1.711217153,-9.834883752,23.75716684,-31.06784424,3.54,1.68,,,,81,2900,5.6,718712,548384,621512,624413,643446,500871,596019,592192,607043,516782,54.93,,,,,,,,58,3,Sweeper,5,0,5,0,0,5,5,0,Standard,Standard,291,0,-0.1
ST,4/4/23,81.1,3,5.41,"Raley, Brooks",642715,548384,,blocked_ball,,,,,13,Willy Adames singles on a soft fly ball to shortstop Francisco Lindor.   Christian Yelich to 2nd.,R,R,L,MIL,NYM,B,,,1,2,2023,-1.47,-0.15,-0.64,0.53,,,592885,1,7,Bot,,,,,621512,,,-5.266404047,-117.9410757,-3.891749395,-12.45689053,25.27585082,-32.91966249,3.55,1.68,,,,79.8,2931,5.7,718712,548384,621512,624413,643446,500871,596019,592192,607043,516782,54.82,,,,,,,,57,4,Sweeper,5,0,5,0,0,5,5,0,Standard,Standard,296,0,0.057
ST,4/4/23,80.6,-3.02,5.24,"Ottavino, Adam",686894,493603,,foul,,,,,14,Joey Wiemer singles on a ground ball to second baseman Jeff McNeil.,R,R,R,MIL,NYM,S,,,2,2,2023,1.36,0.3,0.98,2.45,,,,1,8,Bot,,,,,621512,,,6.371448921,-117.1776408,-0.005826425,11.02758308,24.78455039,-29.64681611,3.55,1.63,165,61.2,42,80.9,2754,6.8,718712,493603,621512,624413,643446,500871,641645,641796,607043,592192,53.71,,,,,,,,67,6,Sweeper,9,0,9,0,0,9,9,0,Standard,Standard,67,0,0
ST,4/4/23,80.2,-3.13,5.25,"Ottavino, Adam",686894,493603,,foul,,,,,14,Joey Wiemer singles on a ground ball to second baseman Jeff McNeil.,R,R,R,MIL,NYM,S,,,0,0,2023,1.5,0.26,1.07,2.17,,,,1,8,Bot,,,,,621512,,,6.483490228,-116.6085355,-0.531209533,12.28814069,23.78616061,-29.92981191,3.55,1.63,158,60.8,50,80.6,2756,6.8,718712,493603,621512,624413,643446,500871,641645,641796,607043,592192,53.73,,,,,,,,67,1,Sweeper,9,0,9,0,0,9,9,0,Standard,Standard,66,0,-0.034
ST,4/4/23,82.5,2.91,5.4,"Raley, Brooks",572228,548384,,ball,,,,,13,Luke Voit flies out to shortstop Francisco Lindor.,R,R,L,MIL,NYM,B,,,0,2,2023,-1.03,0.43,-0.49,1.25,,,592885,0,7,Bot,,,,,621512,,,-5.64330697,-120.0267981,-3.695739408,-8.851118658,23.55905008,-27.50579329,3.54,1.67,,,,81.3,2884,5.5,718712,548384,621512,624413,643446,500871,596019,592192,607043,516782,55,,,,,,,,56,3,Sweeper,5,0,5,0,0,5,5,0,Standard,Standard,298,0,0.036
ST,4/4/23,81.2,-2.95,5.48,"Ottavino, Adam",668930,493603,,ball,,,,,14,Brice Turang flies out to left fielder Tim Locastro.,R,L,R,MIL,NYM,B,,,1,2,2023,1.61,0.14,1.2,1.43,,,,0,8,Bot,,,,,621512,,,6.256649854,-118.1199109,-2.666111486,13.65651043,24.81735479,-30.56933844,3.34,1.53,,,,81.6,2823,6.8,718712,493603,621512,624413,643446,500871,641645,641796,607043,592192,53.66,,,,,,,,66,5,Sweeper,9,0,9,0,0,9,9,0,Strategic,Standard,65,0,0.041
ST,4/4/23,81.5,2.85,5.46,"Raley, Brooks",592885,548384,,ball,,,,,13,Christian Yelich singles on a line drive to right fielder Starling Marte.,R,L,L,MIL,NYM,B,,,0,1,2023,-1.23,0.33,-1.51,1.75,,,,0,7,Bot,,,,,621512,,,-7.374061531,-118.5431054,-2.314684311,-10.02804256,23.82461636,-28.77931363,3.35,1.64,,,,80.5,2925,5.7,718712,548384,621512,624413,643446,500871,596019,592192,607043,516782,54.79,,,,,,,,55,2,Sweeper,5,0,5,0,0,5,5,0,Standard,Standard,299,0,0.03
ST,4/2/23,84.1,-2.37,5.39,"Senga, Kodai",624585,673540,,foul,,,,,8,Jorge Soler strikes out swinging.,R,R,R,MIA,NYM,S,,,3,2,2023,1.07,0.14,-0.09,2.13,,,650333,2,5,Bot,,,,,621512,,,3.177361033,-122.4797609,-1.401198878,10.05773409,25.69426958,-30.71293754,3.54,1.7,6,92.5,-19,84.1,2850,6.4,718741,673540,621512,624413,643446,500871,596019,641796,502054,516782,54.11,,,,,,,,42,7,Sweeper,1,4,1,4,4,1,1,4,Standard,Standard,31,0,0
ST,4/2/23,83.3,-2.29,5.4,"Senga, Kodai",624585,673540,,ball,,,,,11,Jorge Soler strikes out swinging.,R,R,R,MIA,NYM,B,,,0,1,2023,1.47,-0.22,-1.03,4.33,,,650333,2,5,Bot,,,,,621512,,,-0.005385591,-121.1142182,4.498208885,14.37834556,25.31202498,-35.4594635,3.44,1.7,,,,83.3,2749,6.5,718741,673540,621512,624413,643446,500871,596019,641796,502054,516782,54,,,,,,,,42,2,Sweeper,1,4,1,4,4,1,1,4,Standard,Standard,48,0,0.045
ST,4/2/23,81.2,-2.17,5.43,"Senga, Kodai",624585,673540,,foul,,,,,11,Jorge Soler strikes out swinging.,R,R,R,MIA,NYM,S,,,0,0,2023,0.47,-0.07,-1.04,3.09,,,650333,2,5,Bot,,,,,621512,,,1.635722022,-118.2823508,1.51805541,4.097725131,22.94730207,-33.3415362,3.54,1.7,,,,81.5,2400,6.4,718741,673540,621512,624413,643446,500871,596019,641796,502054,516782,54.05,,,,,,,,42,1,Sweeper,1,4,1,4,4,1,1,4,Standard,Standard,70,0,-0.042
ST,4/2/23,83.5,-1.87,5.64,"Senga, Kodai",621563,673540,field_out,hit_into_play,,,,,9,Joey Wendle flies out to right fielder Starling Marte.,R,L,R,MIA,NYM,X,9,fly_ball,0,1,2023,1.28,-0.05,0.51,1.84,,,,1,5,Bot,200.7,109.91,,,621512,,,2.965599401,-121.6329175,-2.206962477,12.11928054,24.6314838,-32.46369229,3.22,1.57,323,96.7,23,83.4,2744,6.2,718741,673540,621512,624413,643446,500871,596019,641796,502054,516782,54.26,0.297,0.405,0,1,0,0,5,40,2,Sweeper,1,4,1,4,4,1,1,4,Standard,Standard,36,-0.016,-0.143
ST,4/2/23,83.3,-1.96,5.61,"Senga, Kodai",542932,673540,,called_strike,,,,,1,"Jon Berti grounds out, first baseman Pete Alonso to pitcher Kodai Senga.",R,R,R,MIA,NYM,S,,,1,0,2023,0.76,-0.25,-0.58,2.88,,,,2,4,Bot,,,,,621512,,,1.685876894,-121.2533931,0.725851565,7.070432152,25.7565417,-35.04497545,3.23,1.49,,,,82.9,2741,6.2,718741,673540,621512,624413,643446,500871,596019,641796,502054,516782,54.31,,,,,,,,33,2,Sweeper,1,2,1,2,2,1,1,2,Standard,Strategic,38,0,-0.029
ST,4/2/23,81.7,-1.87,5.71,"Senga, Kodai",665862,673540,,called_strike,,,,,9,Jazz Chisholm Jr.  strikes out swinging.,R,L,R,MIA,NYM,S,,,0,0,2023,0.82,-0.28,0.38,2.13,,,,1,3,Bot,,,,,621512,,,3.510895362,-118.9580528,-0.903909631,6.966598897,24.64194267,-34.81730448,3.68,1.74,,,,81.7,2658,6.4,718741,673540,621512,624413,643446,500871,596019,641796,502054,516782,54.06,,,,,,,,25,1,Sweeper,1,2,1,2,2,1,1,2,Standard,Standard,33,0,-0.034
ST,4/2/23,82.8,-1.98,5.69,"Senga, Kodai",607732,673540,,ball,,,,,11,Jacob Stallings walks.,R,R,R,MIA,NYM,B,,,0,1,2023,1.45,-0.37,-1.45,3.79,,,,0,2,Bot,,,,,621512,,,-1.61771607,-120.480269,2.907851056,14.37757353,24.72196987,-36.63632302,3.22,1.54,,,,82.5,2764,6.2,718741,673540,621512,624413,643446,500871,596019,641796,502054,516782,54.31,,,,,,,,18,2,Sweeper,1,2,1,2,2,1,1,2,Standard,Standard,38,0,0.03
ST,4/2/23,86,-2.12,5.56,"Senga, Kodai",542932,673540,field_out,hit_into_play,,,,,9,Jon Berti lines out to right fielder Starling Marte.,R,R,R,MIA,NYM,X,9,line_drive,0,1,2023,0.95,-0.45,0.35,1.95,624585,665862,541645,2,1,Bot,203.9,119.25,,,621512,,,3.937206457,-125.1871222,-1.379264663,9.139625823,26.36351285,-36.78353012,3.19,1.49,276,95.6,17,86,2862,6.4,718741,673540,621512,624413,643446,500871,596019,641796,502054,516782,54.15,0.477,0.504,0,1,0,0,4,14,2,Sweeper,1,2,1,2,2,1,1,2,Standard,Standard,26,-0.077,-0.668
ST,4/2/23,84.2,-1.95,5.68,"Senga, Kodai",493329,673540,,called_strike,,,,,2,Yuli Gurriel strikes out swinging.,R,R,R,MIA,NYM,S,,,0,0,2023,1.52,-0.32,0.24,3.05,624585,665862,541645,0,1,Bot,,,,,621512,,,2.079585524,-122.5039504,0.985138431,14.75052722,26.445796,-35.86306005,3.27,1.63,,,,84.2,2751,6.5,718741,673540,621512,624413,643446,500871,596019,641796,502054,516782,54,,,,,,,,12,1,Sweeper,1,2,1,2,2,1,1,2,Standard,Standard,39,0,-0.132
ST,4/2/23,83.1,-2.3,5.64,"Senga, Kodai",541645,673540,walk,ball,,,,,11,Avisail Garcia walks.   Jorge Soler to 3rd.    Jazz Chisholm Jr.  to 2nd.,R,R,R,MIA,NYM,B,,,3,2,2023,1.46,-0.08,-1.06,3.98,,624585,665862,0,1,Bot,,,,,621512,,,-0.024743641,-120.9321635,2.854932997,14.27699812,24.56947398,-33.74547043,3.51,1.79,,,,83.1,2585,6.4,718741,673540,621512,624413,643446,500871,596019,641796,502054,516782,54.12,,,0.7,1,0,0,,11,7,Sweeper,1,2,1,2,2,1,1,2,Standard,Standard,38,0.081,0.396
ST,4/2/23,84.2,-2.19,5.42,"Senga, Kodai",541645,673540,,foul,,,,,12,Avisail Garcia walks.   Jorge Soler to 3rd.    Jazz Chisholm Jr.  to 2nd.,R,R,R,MIA,NYM,S,,,3,2,2023,1.3,-0.26,1.05,2.72,,624585,665862,0,1,Bot,,,,,621512,,,4.951512004,-122.4999212,0.692839197,11.89936934,26.82123556,-35.11927378,3.53,1.79,,,,83.9,2749,6.4,718741,673540,621512,624413,643446,500871,596019,641796,502054,516782,54.13,,,,,,,,11,6,Sweeper,1,2,1,2,2,1,1,2,Standard,Standard,43,0,0
ST,4/2/23,84.1,-2.25,5.54,"Senga, Kodai",541645,673540,,ball,,,,,12,Avisail Garcia walks.   Jorge Soler to 3rd.    Jazz Chisholm Jr.  to 2nd.,R,R,R,MIA,NYM,B,,,2,2,2023,1.48,-0.41,0.42,3.69,,624585,665862,0,1,Bot,,,,,621512,,,3.261555945,-122.3276661,3.024788743,13.97428169,27.61107964,-37.18909814,3.45,1.79,,,,0,2812,,718741,673540,621512,624413,643446,500871,596019,641796,502054,516782,54.13,,,,,,,,11,5,Sweeper,1,2,1,2,2,1,1,2,Standard,Standard,44,0,0.444
ST,4/2/23,82.3,-2.14,5.52,"Senga, Kodai",541645,673540,,ball,,,,,14,Avisail Garcia walks.   Jorge Soler to 3rd.    Jazz Chisholm Jr.  to 2nd.,R,R,R,MIA,NYM,B,,,0,1,2023,1.4,-0.17,1.41,1.31,,624585,665862,0,1,Bot,,,,,621512,,,5.341190974,-119.7500546,-2.610388023,12.18908859,26.21554528,-33.46216912,3.49,1.79,,,,82.1,2751,6.4,718741,673540,621512,624413,643446,500871,596019,641796,502054,516782,54.06,,,,,,,,11,2,Sweeper,1,2,1,2,2,1,1,2,Standard,Standard,32,0,0.025
ST,4/2/23,80.5,-2.13,5.58,"Senga, Kodai",541645,673540,,swinging_strike,,,,,8,Avisail Garcia walks.   Jorge Soler to 3rd.    Jazz Chisholm Jr.  to 2nd.,R,R,R,MIA,NYM,S,,,0,0,2023,1.3,-0.09,0.02,1.85,,624585,665862,0,1,Bot,,,,,621512,,,2.294876101,-117.2450587,-1.353907869,11.3649716,24.95413763,-32.9396504,3.53,1.79,,,,0,2589,,718741,673540,621512,624413,643446,500871,596019,641796,502054,516782,54.13,,,,,,,,11,1,Sweeper,1,2,1,2,2,1,1,2,Standard,Standard,31,0,-0.083
ST,4/2/23,78.3,-2.03,5.83,"Senga, Kodai",665862,673540,,ball,,,,,11,Jazz Chisholm Jr.  walks.,R,L,R,MIA,NYM,B,,,0,0,2023,1.36,-0.13,-1.43,4.05,,624585,,0,1,Bot,,,,,621512,,,-1.217631735,-113.9607106,3.301093064,11.99217381,23.24650273,-34.16791482,3.7,1.74,,,,77.7,2596,6.1,718741,673540,621512,624413,643446,500871,596019,641796,502054,516782,54.41,,,,,,,,10,1,Sweeper,1,2,1,2,2,1,1,2,Standard,Standard,47,0,0.101
ST,4/2/23,83,-2.03,5.57,"Senga, Kodai",624585,673540,,ball,,,,,14,Jorge Soler doubles (2) on a sharp line drive to right fielder Starling Marte.   Luis Arraez scores.,R,R,R,MIA,NYM,B,,,1,2,2023,1.4,-0.52,1.79,1.25,,,650333,0,1,Bot,,,,,621512,,,6.049226412,-120.6336388,-2.30095733,12.17965455,26.30790661,-36.92355098,3.64,1.7,,,,83.1,2808,6.7,718741,673540,621512,624413,643446,500871,596019,641796,502054,516782,53.78,,,,,,,,9,4,Sweeper,0,2,0,2,2,0,0,2,Standard,Standard,32,0,0.013
ST,4/2/23,82.3,-2.2,5.6,"Senga, Kodai",624585,673540,,foul,,,,,8,Jorge Soler doubles (2) on a sharp line drive to right fielder Starling Marte.   Luis Arraez scores.,R,R,R,MIA,NYM,S,,,1,1,2023,1.19,-0.56,0.2,2.27,,,650333,0,1,Bot,,,,,621512,,,3.144071512,-119.8728074,0.110320026,10.76326862,24.83109502,-37.81502693,3.54,1.7,3,54.7,-39,82.4,2719,6.5,718741,673540,621512,624413,643446,500871,596019,641796,502054,516782,54,,,,,,,,9,3,Sweeper,0,2,0,2,2,0,0,2,Standard,Standard,42,0,-0.076
ST,4/2/23,81.2,-2.04,5.79,"Senga, Kodai",624585,673540,,called_strike,,,,,1,Jorge Soler doubles (2) on a sharp line drive to right fielder Starling Marte.   Luis Arraez scores.,R,R,R,MIA,NYM,S,,,1,0,2023,1.07,-0.37,-0.58,3.14,,,650333,0,1,Bot,,,,,621512,,,1.213799287,-118.3149543,1.369992011,9.816016879,23.10017449,-36.08489295,3.56,1.7,,,,81.1,2660,6.2,718741,673540,621512,624413,643446,500871,596019,641796,502054,516782,54.27,,,,,,,,9,2,Sweeper,0,2,0,2,2,0,0,2,Standard,Standard,43,0,-0.053
ST,4/1/23,79.7,-3.08,5.27,"Ottavino, Adam",516416,493603,single,hit_into_play,,,,,2,Jean Segura singles on a ground ball to left fielder Mark Canha.,R,R,R,MIA,NYM,X,7,ground_ball,1,1,2023,1.25,-0.05,0.05,2.85,,,,1,8,Bot,90.97,140.76,,,553882,,,4.585592027,-115.9210939,1.642078792,10.21975307,23.95834668,-33.23975679,3.08,1.43,21,105.7,-8,80.3,2546,6.9,718755,493603,553882,624413,641645,500871,596019,592192,607043,643446,53.56,0.271,0.244,0.9,1,1,0,2,72,3,Sweeper,2,5,2,5,5,2,2,5,Standard,Standard,67,0.03,0.286
ST,4/1/23,81.4,3.02,5.35,"Raley, Brooks",665862,548384,field_out,hit_into_play,,,,,7,"Jazz Chisholm Jr.  grounds out, second baseman Luis Guillorme to first baseman Pete Alonso.",R,L,L,MIA,NYM,X,4,ground_ball,3,2,2023,-1.66,0.04,-0.71,2.15,624585,,643265,2,7,Bot,144.16,148.86,,,553882,,,-5.116857095,-118.2813061,-0.507142984,-14.10516005,27.76272484,-31.9327468,3.67,1.74,37,86.3,0,79.7,2983,5.7,718755,548384,553882,624413,641645,500871,596019,592192,607043,643446,54.79,0.251,0.234,0,1,0,0,2,65,6,Sweeper,2,5,2,5,5,2,2,5,Standard,Standard,288,-0.053,-0.575
ST,4/1/23,81.4,2.81,5.38,"Raley, Brooks",665862,548384,,ball,,,,,13,"Jazz Chisholm Jr.  grounds out, second baseman Luis Guillorme to first baseman Pete Alonso.",R,L,L,MIA,NYM,B,,,2,2,2023,-1.32,0.26,-0.56,1.45,624585,,643265,2,7,Bot,,,,,553882,,,-4.988295304,-118.379037,-2.591365607,-11.17644182,25.77473456,-29.47177799,3.71,1.85,,,,79.9,3020,5.6,718755,548384,553882,624413,641645,500871,596019,592192,607043,643446,54.88,,,,,,,,65,5,Sweeper,2,5,2,5,5,2,2,5,Standard,Standard,292,0,0.209
ST,4/1/23,79.8,-3.08,5.17,"Ottavino, Adam",516416,493603,,ball,,,,,14,Jean Segura singles on a ground ball to left fielder Mark Canha.,R,R,R,MIA,NYM,B,,,0,0,2023,1.31,0.13,1.75,0.52,,,,1,8,Bot,,,,,553882,,,8.171823842,-115.9103744,-3.623587062,9.915217405,25.24057051,-30.4785125,3.24,1.46,,,,79.6,2514,6.6,718755,493603,553882,624413,641645,500871,596019,592192,607043,643446,53.88,,,,,,,,72,1,Sweeper,2,5,2,5,5,2,2,5,Standard,Standard,66,0,0.037
ST,4/1/23,81.2,2.9,5.46,"Raley, Brooks",665862,548384,,ball,,,,,13,"Jazz Chisholm Jr.  grounds out, second baseman Luis Guillorme to first baseman Pete Alonso.",R,L,L,MIA,NYM,B,,,1,1,2023,-1.43,0.32,-1.14,1.75,624585,,643265,2,7,Bot,,,,,553882,,,-6.243213136,-118.049312,-2.191748242,-11.876999,25.27202618,-28.99503206,3.74,1.88,,,,79.8,3008,5.7,718755,548384,553882,624413,641645,500871,596019,592192,607043,643446,54.81,,,,,,,,65,3,Sweeper,2,5,2,5,5,2,2,5,Standard,Standard,301,0,0.032
ST,4/1/23,79.1,-3.07,5.19,"Ottavino, Adam",650559,493603,field_out,hit_into_play,,,,,2,Bryan De La Cruz flies out to left fielder Mark Canha.,R,R,R,MIA,NYM,X,7,fly_ball,1,1,2023,1.54,0.59,0.13,3.06,,,,0,8,Bot,82.42,111.63,,,553882,,,4.125102203,-115.0684306,1.149382803,12.66870971,24.53823684,-27.46517401,3.46,1.69,243,91.6,51,79.1,2647,6.7,718755,493603,553882,624413,641645,500871,596019,592192,607043,643446,53.84,0.011,0.015,0,1,0,0,3,71,3,Sweeper,2,5,2,5,5,2,2,5,Standard,Standard,65,-0.025,-0.233
ST,4/1/23,82.1,2.94,5.51,"Raley, Brooks",665862,548384,,swinging_strike,,,,,13,"Jazz Chisholm Jr.  grounds out, second baseman Luis Guillorme to first baseman Pete Alonso.",R,L,L,MIA,NYM,S,,,1,0,2023,-1.06,0.56,-1.22,2.32,624585,,643265,2,7,Bot,,,,,553882,,,-7.265710964,-119.2776467,-1.693381472,-8.501818839,24.84696017,-26.70007754,3.67,1.74,,,,80.7,2944,5.6,718755,548384,553882,624413,641645,500871,596019,592192,607043,643446,54.9,,,,,,,,65,2,Sweeper,2,5,2,5,5,2,2,5,Standard,Standard,293,0,-0.067
ST,4/1/23,80,-3,5.25,"Ottavino, Adam",650559,493603,,ball,,,,,14,Bryan De La Cruz flies out to left fielder Mark Canha.,R,R,R,MIA,NYM,B,,,0,0,2023,1.22,0.21,1.46,1.38,,,,0,8,Bot,,,,,553882,,,7.57492419,-116.1885149,-2.090681601,9.284118127,25.14360403,-30.10322818,3.56,1.64,,,,80.1,2529,6.8,718755,493603,553882,624413,641645,500871,596019,592192,607043,643446,53.67,,,,,,,,71,1,Sweeper,2,5,2,5,5,2,2,5,Standard,Standard,67,0,0.044
ST,4/1/23,80.9,3.05,5.45,"Raley, Brooks",665862,548384,,ball,,,,,13,"Jazz Chisholm Jr.  grounds out, second baseman Luis Guillorme to first baseman Pete Alonso.",R,L,L,MIA,NYM,B,,,0,0,2023,-1.47,0.33,-1.66,1.05,624585,,643265,2,7,Bot,,,,,553882,,,-7.634581471,-117.5743604,-3.657314298,-11.82068837,25.37254584,-28.6156608,3.98,1.82,,,,79.8,2961,5.9,718755,548384,553882,624413,641645,500871,596019,592192,607043,643446,54.6,,,,,,,,65,1,Sweeper,2,5,2,5,5,2,2,5,Standard,Standard,295,0,0.067
ST,3/30/23,82.1,3.03,5.33,"Raley, Brooks",516416,548384,,called_strike,,,,,8,"Jean Segura grounds out, shortstop Francisco Lindor to first baseman Pete Alonso.",R,R,L,MIA,NYM,S,,,0,0,2023,-1.8,0.4,0.09,1.77,,,,2,8,Bot,,,,,553882,,,-3.139317537,-119.4896919,-2.152520684,-16.29357686,27.18599914,-28.12506824,2.95,1.34,,,,80.7,2955,5.7,718774,548384,553882,624413,643446,500871,596019,592192,607043,516782,54.77,,,,,,,,64,1,Sweeper,3,5,3,5,5,3,3,5,Standard,Standard,285,0,-0.022
ST,3/30/23,82.2,2.97,5.18,"Raley, Brooks",650333,548384,,ball,,,,,13,Luis Arraez strikes out on a foul tip.,R,L,L,MIA,NYM,B,,,1,2,2023,-1.76,0.39,-1.51,1.2,,,,1,8,Bot,,,,,553882,,,-6.678411844,-119.4789649,-3.077122025,-15.12363257,27.44510876,-28.05081355,3.11,1.44,,,,80.9,2994,5.9,718774,548384,553882,624413,643446,500871,596019,592192,607043,516782,54.61,,,,,,,,63,4,Sweeper,3,5,3,5,5,3,3,5,Standard,Strategic,290,0,0.04
ST,3/30/23,81.9,2.91,5.28,"Raley, Brooks",650333,548384,,ball,,,,,13,Luis Arraez strikes out on a foul tip.,R,L,L,MIA,NYM,B,,,0,1,2023,-1.92,0.26,-1.37,2.25,,,,1,8,Bot,,,,,553882,,,-5.914353128,-119.016782,-0.645785364,-16.63254643,27.04786258,-29.876835,3.14,1.41,,,,80.5,3007,5.8,718774,548384,553882,624413,643446,500871,596019,592192,607043,516782,54.65,,,,,,,,63,2,Sweeper,3,5,3,5,5,3,3,5,Standard,Strategic,296,0,0.025
ST,3/30/23,83.2,2.88,5.29,"Raley, Brooks",650333,548384,,called_strike,,,,,4,Luis Arraez strikes out on a foul tip.,R,L,L,MIA,NYM,S,,,0,0,2023,-1.36,0.21,-0.4,2.05,,,,1,8,Bot,,,,,553882,,,-4.819735047,-121.0044185,-1.327069524,-12.17114861,26.09431665,-30.05368213,3.05,1.46,,,,82.1,3004,5.8,718774,548384,553882,624413,643446,500871,596019,592192,607043,516782,54.7,,,,,,,,63,1,Sweeper,3,5,3,5,5,3,3,5,Standard,Strategic,281,0,-0.034
